Sr No,Sellers ID,Seller Name,Seller Level,Seller class,Seller team member name,Seller team member number,Bill Date,Bill Time,Bill No.,Transaction Type,Invoice type,Buyer ID,Buyer Name,Buyer Level,Buyer Class,Buyer Location,Buyer Team member name,Buyer Team member number,Category,Product,SKU,Brand,Unit Cost,Qty,Discount,Value,
104,187,IT Source,Platinum,L2,Joan Scott,9441610580,02/08/2019,11:43:45,abc104de,Sales(85%),Created,B078,Sumit Yadav,B4,D,Delhi,Margaret Brooks,9535135238,C37,P4C37,CLPWT156,Louis Philippe,260587,11,3,2780463.29,
105,188,Eva Retail,Gold,L2,Robert Keeton,9181430096,02/25/2019,10:58:32,abc105de,Sales(85%),Created,B079,Laxmi Kumar,B4,D,Chennai,Patrick Ritchie,9507117222,C37,P5C37,CASOR598,Allen Solly,39095,6,8,215804.4,
106,189,My Beauty Bazar,Gold,L2,Anne Shuster,9490017626,02/15/2019,14:20:39,abc106de,Sales(85%),Created,B080,NEWLON HOUSING TRUST,B4,A,Goa,Tammy Kennedy,9526268245,C38,P1C38,BJTSR258,Jaguar,217863,15,5,3104547.75,
107,190,MobiGenie,Gold,L2,Josephine Imbert,9360955180,09/24/2019,9:08:18,abc107de,Sales(85%),Attached,B081,Gmmco Ltd,B4,A,Varanasi,Donna Spegal,9554632141,C38,P2C38,BJCWT631,Jaguar,85651,13,3,1080059.11,
108,191,Deals Amazing,Silver,L2,Mattie Davis,9453460861,11/01/2019,18:02:48,abc108de,Sales(50%),Attached,B082,Wilfred Bansal,B4,A,Mangalore,Joey Causey,9554187106,C38,P3C38,BCSSR555,Cera,126075,8,13,877482,
109,192,Gizmos Unlimited,Silver,L2,Ethel Houston,9104352131,01/07/2019,11:22:02,abc109de,Sales(52%),Attached,B083,Derwentside Homes Ltd,B4,A,Delhi,Silas Thompson,9529223798,C38,P4C38,BCHBL246,Cera,244583,25,7,5686554.75,
110,193,i-KitPit,Gold,L2,Charles Cabral,9302169856,08/24/2019,9:12:19,abc110de,Sales(53%),Attached,B084,Mohit Consultancy,B4,A,Kolkata,Josephine Boers,9544009463,C38,P5C38,BJTGR215,Jaguar,72527,22,10,1436034.6,
111,194,CrazZy Deals,Silver,L2,Cynthia Hopps,9211493171,08/08/2019,9:50:26,abc111de,Sales(54%),Attached,B085,West Suffolk College,B4,A,Panvel,James Jackson,9533037029,C39,P1C39,TAFGR125,Amway,240476,14,12,2962664.32,
112,195,Khanna Books,Gold,L3,William King,9264881787,07/11/2019,10:01:26,abc112de,Sales(50%),Attached,B086,South Cheshire College,B4,A,Bangalore,Robert Welty,9542048688,C39,P2C39,TLSWT894,L'Oreal,294560,3,14,759964.8,
113,196,A1webstores,Silver,L3,Richard Gardner,9077634601,01/20/2019,10:43:33,abc113de,Sales(56%),Attached,B087,AHR Consultancy,B4,B,Amritsar,Benjamin Budd,9538144451,C39,P3C39,TGGBL963,Gillette,177379,5,5,842550.25,
114,197,VRPL,Silver,L3,Monika Koonce,9002314127,05/02/2019,17:23:49,abc114de,Sales(60%),Attached,B088,BIRMINGHAM CITY UNIVERSITY,B4,B,Kolkata,Rudolph Pritchard,9537700347,C39,P4C39,TNFGR541,Nivea,203356,1,4,195221.76,
115,198,GadgetsGuru,Gold,L3,Latasha Big,9046229204,05/26/2019,11:07:43,abc115de,Sales(80%),Attached,B089,Nisha Tendulkar,B4,B,Indore,Lynsey Fox,9516634444,C39,P5C39,TLCWT103,L'Oreal,152140,9,6,1287104.4,
116,199,Cart2India,Gold,L3,Estelle Pokorney,9223521464,06/26/2019,10:42:07,abc116de,Sales(80%),Attached,B090,Dr M K Kamdar & Partner,B4,B,Bhopal,Alfred Macqueen,9510709533,C40,P1C40,FNSGR254,Nike,113921,1,9,103668.11,
117,200,Delhi Mall,Platinum,L3,Emma Mares,9308890404,11/08/2019,10:23:22,abc117de,Sales(71%),Attached,B091,PASSIVSYSTEMS LIMITED,B4,B,Prayagraj,Renee Ludwick,9567879201,C40,P2C40,FNCWT963,Nike,71500,2,10,128700,
118,201,Appario Retail,Platinum,L3,Daniel Wassermann,9017543782,06/04/2019,18:33:41,abc118de,Sales(72%),Attached,B092,Manipal Education Trust,B4,B,Chennai,Jennifer Sandberg,9519833457,C40,P3C40,FBFBR002,Bata,236078,7,8,1520342.32,
119,202,GALACY,Gold,L3,Clyde Davis,9186006636,04/04/2019,11:50:32,abc119de,Sales(80%),Attached,B093,Manish Jain,B4,B,Goa,Sheila Pineda,9530488600,C40,P4C40,FASWT555,Adidas,186679,10,12,1642775.2,
120,203,DoubleDice,Silver,L3,James Smith,9469120672,07/12/2019,12:58:29,abc120de,Sales(80%),Attached,B094,Konkan Railways,B4,B,Varanasi,Gerald Byrd,9552436868,C40,P5C40,FBSBL124,Bata,257443,2,4,494290.56,
121,204,DeckUp,Gold,L3,Kim Fisher,9403828385,02/27/2019,15:04:09,abc121de,Sales(88%),Attached,B054,Amrita Rao,B3,C,Hydrebad,June James,9564899718,C41,P1C41,OPBYL520,Parle,65375,13,4,815880,
122,205,JCD Business,Platinum,L3,Eric Cressey,9052458915,04/05/2019,16:47:37,abc122de,Sales(80%),Attached,B055,Cleveland Police Headquarters,B3,C,Ranchi,Bruce Johnson,9550305483,C41,P2C41,OPJPK261,Parle,274811,24,14,5672099.04,
123,206,iBhejo,Platinum,L3,Stephen Allen,9378546273,06/10/2019,13:52:00,abc123de,Sales(81%),Attached,B056,Sneha Singh,B3,C,Lucknow,Winnie Zechman,9557143554,C41,P3C41,OBBGR103,Brittania,94192,23,4,2079759.36,
124,207,Jiyan Enterprise,Platinum,L3,Julius Stroh,8910813312,12/30/2019,18:16:17,abc124de,Sales(88%),Attached,B057,Roger Binny,B3,C,Shimla,Susan Petersen,9582919636,C41,P4C41,ONCBR561,Nutella,242278,9,14,1875231.72,
125,208,Brandzone Retails,Platinum,L3,Micheal Kruse,9021935899,08/20/2019,18:16:42,abc125de,Sales(80%),Attached,B058,St George's University Of London,B3,C,Goa,Ray Poole,9563387614,C41,P5C41,OBJYL998,Brittania,238636,9,7,1997383.32,
126,209,Bookswagon,Silver,L3,Frank Baker,9497397293,09/29/2019,9:20:43,abc126de,Sales(80%),Attached,B059,Staffordshire Police,B3,D,Ernakulam,Maynard Roy,9548356592,C42,P1C42,VCDBK521,Coca-Cola,89408,21,6,1764913.92,
127,210,HolyHigh Store,Gold,L3,Clara Duggan,9316595326,03/12/2019,13:48:36,abc127de,Sales(87%),Attached,B060,Marketing NG Limited,B3,D,Pune,Jeff Divers,9513987745,C42,P2C42,VCCBK985,Coca-Cola,32611,19,7,576236.37,
128,211,A to Z book house,platinum,L1,Richard Barnes,9433902436,05/22/2019,18:44:32,abc128de,Sales(80%),Attached,B061,North Star Housing Group,B3,D,Nasik,Micheal Gan,9577849368,C42,P3C42,VPCBR203,Pepsi,6425,5,8,29555,
129,212,dealstar,silver,L2,Gordon Fresh,9478512228,03/10/2019,9:20:24,abc129de,Sales(78%),Attached,B062,Nitte Education Trust,B3,D,Nagpur,Scott Carrillo,9504798413,C42,P4C42,VPDBK520,Pepsi,139350,18,15,2132055,
130,213,The bookhive,platinum,L3,Marcus Peacemaker,9155423192,11/28/2019,15:41:56,abc130de,Sales(80%),Attached,B063,Venkatesh K,B3,D,Mumbai,Nathan Rose,9539119749,C42,P5C42,VPSWT201,Pepsi,217232,25,15,4616180,
131,214,Sunrise Book Store,gold,L1,Audrey Mullen,9050205186,02/18/2019,17:46:31,abc131de,Sales(77%),Attached,B064,L&T,B3,D,Delhi,Ralph Dupre,9589308633,C43,P1C43,IAPWT121,Asian Paints,263712,17,6,4214117.76,
132,215,Tickles,gold,L1,Eunice Reed,9101613969,04/08/2019,9:46:51,abc132de,Sales(77%),Attached,B065,Cornwall Housing Limited,B3,D,Chennai,Elizabeth Alvarez,9519832576,C43,P2C43,IAPBL125,Asian Paints,277491,14,13,3379840.38,
133,216,Toycra,platinum,L1,Hattie Ngo,9123155858,02/08/2019,11:25:11,abc133de,Sales(77%),Attached,B066,Halton Housing Trust,B3,D,Goa,Patsy Brown,9504506088,C43,P3C43,IAPYL564,Asian Paints,226575,5,1,1121546.25,
134,217,Fancy Steps,silver,L2,Denise Grant,9192347993,03/04/2019,11:58:37,abc134de,Sales(77%),Attached,B067,Orbit Group Limited,B3,D,Varanasi,Corey Roland,9508324961,C43,P4C43,IAPOR325,Asian Paints,21941,12,10,236962.8,
135,218,Whole9Yards,gold,L3,Norma Daigle,9467241767,07/31/2019,17:10:13,abc135de,Sales(78%),Attached,B068,PRIESTLEY COLLEGE,B3,D,Mangalore,Marvin Wolfe,9575536971,C43,P5C43,IAPBK201,Asian Paints,49496,7,4,332613.12,
136,219,FunCorp,platinum,L3,Corey Hilton,9131887362,02/19/2019,12:13:16,abc136de,Sales(77%),Attached,B069,Yarlingon Housing Group,B3,D,Amravati,Chris Warner,9526030073,C44,P1C44,DAMWT125,Amul,268997,15,14,3470061.3,
137,220,Kiron,Silver,L2,Suzanne Logan,9336972025,12/19/2019,9:43:00,abc137de,Sales(77%),Attached,B070,Apeksha Khurrana,B3,D,Bangalore,Wesley Zehner,9563319665,C44,P2C44,DACYL561,Amul,179834,3,15,458576.7,
138,221,Cloudtail India,Platinum,L3,Sid Melton,9368374421,06/27/2019,11:12:45,abc138de,Sales(79%),Attached,B071,Indigo Ltd,B3,D,Amritsar,Eugene Jones,9564561898,C44,P3C44,DAYPK206,Amul,160751,18,10,2604166.2,
139,222,Partyhunters,Gold,L1,David Lawson,9323277162,02/24/2019,14:22:23,abc139de,Sales(77%),Created,B072,Vistara Ltd,B3,D,Kolkata,Edith Thane,9502353430,C44,P4C44,DAIYL301,Amul,68909,25,7,1602134.25,
140,223,Veena Beauty Products,Platinum,L1,Lonnie Ramirez,9337531145,02/26/2019,18:36:15,abc140de,Sales(77%),Created,B073,Spice Jet Ltd,B3,D,Indore,Cassandra Lampkin,9589692517,C44,P5C44,DAIPK222,Amul,24896,19,13,411530.88,
141,224,WorldCare,Silver,L3,Marcus Boggio,9483387387,07/11/2019,14:56:30,abc141de,Sales(76%),Created,B074,Go Air Ltd,B3,D,Bhopal,Nancy Orozco,9544915834,C45,P1C45,HCTBL235,Colgate,19867,12,7,221715.72,
142,225,FitnessHub,Silver,L2,Stanley Barrow,9453412767,02/04/2019,18:01:34,abc142de,Sales(77%),Created,B076,Naveen Naik,B4,D,Bangalore,Tiffany Berry,9514952868,C45,P2C45,HLMGR526,Listerine,18387,6,8,101496.24,
143,226,Cloudtail India,Gold,L2,Susie Baker,9182634174,09/05/2019,16:24:16,abc143de,Sales(77%),Created,B077,Yash Sharma,B4,D,Mumbai,Ashley Soto,9532695862,C45,P3C45,HCMBL996,Colgate,115738,2,12,203698.88,
144,227,Buy Your Wish,Gold,L3,Lynn Houser,9148211489,07/14/2019,16:21:45,abc144de,Sales(98%),Created,B078,Sumit Yadav,B4,D,Delhi,Walter Black,9561138060,C45,P4C45,HDTRD201,Dabur-Red,137468,5,8,632352.8,
145,228,Vihaan,Platinum,L3,Beatrice Brown,9423746451,05/03/2019,17:55:56,abc145de,Sales(80%),Created,B079,Laxmi Kumar,B4,D,Chennai,Carol Campbell,9539939596,C45,P4C45,HCBGR072,Colgate,31023,1,10,27920.7,
146,229,Market Yard,Silver,L1,Bobbie Whilden,8911248051,06/11/2019,17:04:46,abc146de,Sales(80%),Created,B080,NEWLON HOUSING TRUST,B4,A,Goa,Susan Alfaro,9526789194,C46,P1C46,UITBR251,IKEA,252399,21,4,5088363.84,
147,230,Global Craft,Silver,L1,Vicki Huber,9026346513,06/19/2019,11:01:52,abc147de,Sales(65%),Created,B081,Gmmco Ltd,B4,A,Varanasi,David Craig,9568619391,C46,P2C46,UICBK214,IKEA,257569,13,11,2980073.33,
148,231,Global Klamp,Gold,L2,Larry Rodriguez,9434005646,06/22/2019,13:58:30,abc148de,Sales(80%),Created,B082,Wilfred Bansal,B4,A,Mangalore,Jerry Watkins,9557483787,C46,P3C46,UIDBR067,IKEA,93419,7,5,621236.35,
149,232,Goldtech,Platinum,L1,Travis Addington,9364162964,05/30/2019,18:45:35,abc149de,Sales(80%),Created,B083,Derwentside Homes Ltd,B4,A,Delhi,James Winter,9561888406,C46,P4C46,UGGBR214,Godrej,29523,5,1,146138.85,
150,233,Peach Imports,Gold,L2,Corey Delrosario,9261437453,06/21/2019,18:43:10,abc150de,Sales(66%),Created,B084,Mohit Consultancy,B4,A,Kolkata,Beth Ruiz,9596175562,C46,P5C46,UGCWT215,Godrej,154585,19,11,2614032.35,
151,234,Bright sell,Gold,L1,Anthony Nelson,9254218787,10/09/2019,12:29:00,abc151de,Sales(66%),Created,B085,West Suffolk College,B4,A,Panvel,Susanna Tadych,9513424128,C47,P1C47,KTSSR526,Tuelip,17679,25,15,375678.75,
152,235,Viya Products,Platinum,L3,Craig Sanchez,9220189165,09/19/2019,14:01:57,abc152de,Sales(66%),Created,B086,South Cheshire College,B4,A,Bangalore,Trevor Saunder,9589325497,C47,P2C47,KPSSR820,Prestige,261098,20,2,5117520.8,
153,236,Peepful store,Silver,L2,Mary Girven,9116469454,01/13/2019,9:56:39,abc153de,Sales(68%),Created,B087,AHR Consultancy,B4,B,Amritsar,Charles Stonecipher,9578082167,C47,P3C47,KCDBK009,Cello,109517,12,6,1235351.76,
154,237,Abhyan Enterprise,Silver,L1,Socorro Bell,9209100503,12/31/2019,10:09:16,abc154de,Sales(66%),Created,B088,BIRMINGHAM CITY UNIVERSITY,B4,B,Kolkata,Donna Ballard,9537404208,C47,P4C47,KTDSR993,Tuelip,29748,18,9,487272.24,
155,238,ImagineDesign,Silver,L1,Anthony Walker,9267773183,04/30/2019,15:10:22,abc155de,Sales(69%),Created,B089,Nisha Tendulkar,B4,B,Indore,Giovanni Samson,9521952975,C47,P5C47,KCTGR222,Cello,140042,14,9,1784135.08,
156,239,Trend Mail,Gold,L2,Jesse Mora,9000648182,09/22/2019,10:20:04,abc156de,Sales(66%),Created,B090,Dr M K Kamdar & Partner,B4,B,Bhopal,Jolie Roland,9548568059,C48,P1C48,XPFYL236,Pedigree,216242,24,9,4722725.28,
157,240,NL Designs,Gold,L3,Angela Radford,9023986584,02/26/2019,17:24:06,abc157de,Sales(66%),Created,B091,PASSIVSYSTEMS LIMITED,B4,B,Prayagraj,Jamie Smith,9512172560,C48,P2C48,XWFOR204,Wiskas,155548,18,6,2631872.16,
158,241,Shivasthik Corp.,Platinum,L3,George Johnson,9350778944,10/08/2019,15:46:17,abc158de,Sales(66%),Created,B092,Manipal Education Trust,B4,B,Chennai,Alex Baron,9581537641,C48,P3C48,XPFBL522,Pedigree,209078,11,14,1977877.88,
159,242,InkTree,Platinum,L3,Toni Stull,9379849301,11/25/2019,13:51:41,abc159de,Sales(66%),Created,B093,Manish Jain,B4,B,Goa,Robert Henderson,9584587966,C48,P4C48,XWTBK360,Wiskas,218097,14,1,3022824.42,
160,243,Bare Delight,Gold,L2,Betty Every,9070412251,10/11/2019,18:37:38,abc160de,Sales(45%),Created,B094,Konkan Railways,B4,B,Varanasi,Julian Adams,9586834184,C48,P5C48,XPTGR520,Pedigree,258781,16,1,4099091.04,
161,244,V direct,Silver,L2,Clay Slade,9263607167,01/10/2019,18:57:10,abc161de,Sales(66%),Created,B095,Central Railways,B4,B,Mangalore,Wanda Johnson,9566175717,C49,P1C49,VSPBL562,"Skybags",200624,6,7,1119481.92,
162,245,Peepul Store,Silver,L2,Mary Stilwell,9475350469,11/14/2019,16:22:08,abc162de,Sales(68%),Created,B096,Dales Housing Ltd.,B4,B,Kohlapur,Jose Blakley,9581496850,C49,P2C49,VWPBK222,Wild Horn,286329,1,2,280602.42,
163,246,Good Choice India,Silver,L1,Maxine Burns,9056681336,05/29/2019,13:57:00,abc163de,Sales(77%),Created,B097,Sapan Singh,B4,B,Ranchi,Blanca Verge,9578939103,C49,P3C49,VSSBK752,"Skybags",10347,17,11,156550.11,
164,247,EssEll,Gold,L1,James Collins,9445323329,09/22/2019,18:55:05,abc164de,Sales(66%),Created,B098,Amit Singh,B4,B,Lucknow,Jorge Bean,9560304968,C49,P4C49,VWSRD630,Wild Horn,64072,11,2,690696.16,
165,248,Brands S,Gold,L1,Jennifer Mcmanus,9081961325,05/26/2019,18:03:00,abc165de,Sales(55%),Created,B099,Hilton Group,B4,B,Shimla,Antonio Hyatt,9523694664,C49,P5C49,VLSYW523,"Skybags",281252,25,3,6820361,
166,249,Global Shopping Bag,Platinum,L2,Geraldine Perrigan,9100930567,06/14/2019,11:53:12,abc166de,Sales(55%),Created,B100,SOHA HOUSING LIMITED,B4,B,Goa,Linda Dunlap,9582104861,C50,P1C50,ZFPBL592,Fastrack,207653,4,12,730938.56,
167,250,G.G,Platinum,L2,Jeff Deharo,9128231303,01/13/2019,10:53:53,abc167de,Sales(54%),Created,B101,Anand Handloom,B2,A,Varanasi,Vera Helm,9564247616,C50,P2C50,ZVGBK741,Velocity,148195,16,12,2086585.6,
168,111,Darshita Electornics,Platinum,L1,Vera Viele,9052845392,02/18/2019,11:11:50,abc168de,Sales(57%),Created,B001,Posper Limited,B1,B,Mumbai,Madeline Mcmurray,9594235901,C50,P3C50,ZHPYL236,Hidesign,179921,15,14,2320980.9,
169,112,Jaliyan Sales,Platinum,L1,Gloria Moreland,9374807131,03/11/2019,13:32:58,abc169de,Sales(55%),Attached,B002,Delt Services Ltd,B1,B,Delhi,Carolyn Miles,9541159197,C50,P4C50,ZFLSR203,Fastrack,193117,21,14,3487693.02,
170,113,Galaxy World,Silver,L1,Doris Thiel,8967979168,11/15/2019,14:39:17,abc170de,Sales(58%),Attached,B003,Bridgwater College,B1,B,Chennai,Mary Johnson,9509944644,C50,P5C50,ZHGOR341,Hidesign,250113,23,6,5407443.06,
171,114,Megs_tronics,Silver,L1,Russell Canfield,9071438629,06/22/2019,10:53:18,abc171de,Sales(55%),Attached,B004,Devon Housing Limited,B1,B,Goa,Joseph Delarosa,9565999606,C18,P1C18,RTTBR120,Tanish,26171,17,10,400416.3,
172,115,Visions India,Silver,L1,Leigh Phillip,9327719344,04/02/2019,18:29:20,abc172de,Sales(55%),Attached,B005,Helena Partnerships Ltd,B1,B,Varanasi,Helen Tussey,9590581081,C18,P2C18,RRCBL121,Raymonds,44617,3,3,129835.47,
173,116,saakar enterprices,Platinum,L1,Daniel Hadley,8984234436,01/08/2019,13:00:10,abc173de,Sales(59%),Attached,B006,The Riverside Group Ltd,B1,B,Mangalore,Lucia Croy,9586928124,C18,P3C18,RKWBR122,Kajims,186888,10,7,1738058.4,
174,117,saandrons solutions,Gold,L1,William Warden,8954006351,04/12/2019,16:31:03,abc174de,Sales(55%),Attached,B007,Stonewater Limited,B1,B,Udupi,Shane Fitzpatrick,9595276361,C18,P4C18,RKTBR123,Kajims,136723,6,1,812134.62,
175,118,ShopTwiz,Platinum,L1,Cheryl Pontbriand,9310439049,01/19/2019,9:14:12,abc175de,Sales(55%),Attached,B008,The Community Housing Group,B1,B,Bangalore,Anne Garvey,9598091673,C18,P5C18,RKSBR124,Kajims,21249,1,15,18061.65,
176,119,ShoppKing,Gold,L1,Charles Juarez,9231306549,10/30/2019,13:34:50,abc176de,Sales(53%),Attached,B009,Gibbs Concultancy,B1,B,Amritsar,Charles Wallis,9591504457,C19,P1C19,ONSBR221,Nutella,49011,8,15,333274.8,
177,120,ShopyStore,Silver,L1,Wayne Grant,9075784156,03/25/2019,17:20:11,abc177de,Sales(55%),Attached,B010,Barnsley College,B1,B,Kolkata,John Walker,9581496305,C19,P2C19,ONSWT222,Nutella,235316,4,14,809487.04,
178,121,Showoff,Platinum,L1,David Brian,9418960013,05/08/2019,11:43:51,abc178de,Sales(35%),Attached,B011,Together Housing Group,B1,B,Indore,Thomas Leonard,9533195828,C19,P3C19,ONSCR223,Nutella,109430,19,15,1767294.5,
179,122,Siddhi Enterprises,Silver,L1,Joni Knight,9321988031,03/05/2019,10:37:56,abc179de,Sales(48%),Created,B012,Newcastle Ltd,B1,B,Bhopal,Leah Hawkins,9516575193,C19,P4C19,OPBBR224,Parle,264823,15,14,3416216.7,
180,123,Sky Collab,Silver,L2,William Watkins,8999281757,01/27/2019,18:38:29,abc180de,Sales(48%),Created,B013,Midlands Ltd,B1,B,Prayagraj,Maude Nicolosi,9574640685,C19,P5C19,OPBWT225,Parle,250848,24,7,5598927.36,
181,124,Skylint,Gold,L2,Denise Stafford,9334869230,08/11/2019,16:49:38,abc181de,Sales(45%),Created,B014,North East Clinical,B1,B,Ranchi,John Barke,9499601230,C20,P1C20,RKTBR321,Kajims,293427,16,2,4600935.36,
182,125,Synbus,Gold,L2,Joseph Cox,9348922187,01/24/2019,16:20:18,abc182de,Sales(44%),Created,B015,Grayshott Dental Clinic,B1,B,Lucknow,Kurt Duke,9518130613,C20,P2C20,RKCBL322,Kajims,284849,1,13,247818.63,
183,126,Spenca,Silver,L2,Jeffrey Grayson,9250809698,09/05/2019,15:29:43,abc183de,Sales(48%),Created,B016,Grimsby Institute Of Further & Higher Education,B1,B,Shimla,Juan Howington,9580543990,C20,P3C20,RRWBR323,Raymonds,237807,23,3,5305474.17,
184,127,Spoilx,Gold,L2,Thomas Swanson,9313476324,04/20/2019,18:14:33,abc184de,Sales(48%),Created,B017,Sai Housing Ltd,B1,B,Goa,Mark Funke,9542121540,C20,P4C20,RKTBR324,Kajims,142073,9,11,1138004.73,
185,128,Walkplus,Silver,L2,Shirley Nowak,8924903958,02/04/2019,17:22:10,abc185de,Sales(48%),Created,B018,Warshal Housing Ltd,B1,B,Ernakulam,Ines Lambert,9554825792,C20,P5C20,RTSBR325,Tanish,88771,10,8,816693.2,
186,129,Icon Store,Gold,L2,Tamara Avellino,9080386006,03/30/2019,15:28:57,abc186de,Sales(58%),Created,B019,Noonan Services Ltd,B1,B,Pune,Roger Chritton,9567910016,C1,P1C1,ENMBK611,Nokia,158511,15,8,2187451.8,
187,130,SR Global,Silver,L2,Jennifer Hartrick,9280660794,04/17/2019,9:30:07,abc187de,Sales(48%),Created,B020,Vaglo Traders,B1,B,Nasik,Emily Hickernell,9498516457,C1,P2C1,EAMGD111,Acer,78855,9,2,695501.1,
188,131,Sunrise Digital,Gold,L2,Hattie Ortiz,8924250518,03/23/2019,11:55:09,abc188de,Sales(48%),Created,B021,Watmos Community Home,B1,A,Nagpur,William Collins,9553420246,C1,P3C1,ENMBL711,Nokia,222233,8,8,1635634.88,
189,132,Torque Traders,Silver,L2,Kevin Flanagan,8964480572,07/22/2019,12:02:44,abc189de,Sales(49%),Created,B022,Westside Surgery,B1,A,Jaipur,Ricky Hollingsworth,9520145433,C1,P4C1,EMMPK333,Mi,176735,9,9,1447459.65,
190,133,Max Stores,Silver,L2,Willie Haas,9271175103,08/18/2019,11:00:28,abc190de,Sales(49%),Created,B023,Ramesh Kumar,B1,A,Ajmer,Billy Rogowski,9501234457,C1,P5C1,EMSRD222,Mi,216229,17,15,3124509.05,
191,134,Vishnu Sales,Silver,L2,William Bowen,9129447635,09/25/2019,16:28:41,abc191de,Sales(49%),Created,B024,Salman Agarwal,B1,A,Faridabad,Mary Rodrequez,9527272436,C2,P1C2,BJTGR434,Jaguar,129979,17,10,1988678.7,
192,135,Vermani,Silver,L2,Micheal Hasselman,9119608922,08/25/2019,10:31:27,abc192de,Sales(49%),Created,B025,Vinol Naik,B1,A,Gaziabad,Wendy Hayes,9598124529,C2,P2C2,BJFGR435,Jaguar,39321,6,7,219411.18,
193,136,Vertiqo,Gold,L2,Trina Jones,8914839492,03/21/2019,14:37:30,abc193de,Sales(59%),Created,B026,Rahul Verma,B2,A,Dhanbad,Joann Kunkel,9594842567,C2,P3C2,BCTGD226,Cera,65430,17,6,1045571.4,
194,137,Vahari Sales,Platinum,L3,Richard Garcia,9251820275,02/21/2019,10:50:09,abc194de,Sales(49%),Created,B027,Anup Kumar,B2,A,Bangalore,Charles Irvin,9572085542,C2,P4C2,BCTBL221,Cera,16972,6,4,97758.72,
195,138,Varsha infotech,Silver,L3,Rosalia Vivian,9450172001,09/03/2019,16:45:23,abc195de,Sales(48%),Created,B028,Royal Derby Hospitals,B2,A,Amritsar,Leroy Salamone,9585707441,C2,P5C2,BJTGR565,Jaguar,17519,16,10,252273.6,
196,139,Zoom Star,Gold,L3,Richard Wells,9369647564,11/09/2019,15:19:17,abc196de,Sales(49%),Created,B029,Roger Dsouza,B2,A,Kolkata,Teresa Pigue,9519101448,C3,P1C3,SCPBL444,Cello,169106,24,8,3733860.48,
197,140,Ransh,Silver,L3,Ramon Anderton,9393969874,03/29/2019,14:42:09,abc197de,Sales(49%),Created,B030,EASTERN PROCUREMENT LIMITED,B2,A,Indore,Beverly Terrell,9537643868,C3,P2C3,SCPRD445,Cello,256855,9,8,2126759.4,
198,141,Riya Products,Gold,L3,Genevieve Garrett,9368643202,02/08/2019,14:50:38,abc198de,Sales(55%),Created,B031,THE ANNA FREUD CENTRE,B2,A,Bhopal,Jack Meadows,9554243852,C3,P3C3,SCPGR446,Cello,256489,16,6,3857594.56,
199,142,Neo Engineers,Silver,L3,Richard Forester,8915580788,06/04/2019,18:40:34,abc199de,Sales(49%),Created,B032,Intelligent Health,B2,A,Prayagraj,George Villarreal,9527616599,C3,P4C3,SPPBL476,Parker,48108,21,9,919343.88,
200,143,Navdeep Electronics,Silver,L3,Lila Gordon,9391891917,10/05/2019,13:15:52,abc200de,Sales(80%),Created,B033,THE HIGHER EDUCATION ACADEMY,B2,A,Ranchi,Gary Griffin,9517860977,C3,P5C3,SRPBK492,Parker,218161,6,7,1217338.38,
201,144,Koyet,Gold,L3,Alma Johnson,9053206947,01/31/2019,9:54:10,abc201de,Sales(80%),Created,B026,Rahul Verma,B2,A,Dhanbad,William Morse,9545287057,C4,P1C4,PPCGR588,Park Avenue,287454,17,14,4202577.48,
202,144,Koyet,Gold,L3,Alma Johnson,9053206947,01/31/2019,9:54:10,abc201de,Sales(80%),Created,B026,Rahul Verma,B2,A,Dhanbad,William Morse,9545287057,C4,P2C4,PPPBL589,Park Avenue,160758,18,2,2835771.12,
203,144,Koyet,Gold,L3,Alma Johnson,9053206947,01/31/2019,9:54:10,abc201de,Sales(80%),Created,B026,Rahul Verma,B2,A,Dhanbad,William Morse,9545287057,C4,P3C4,PDDGR590,Denver,252343,24,11,5390046.48,
204,144,Koyet,Gold,L3,Alma Johnson,9053206947,01/31/2019,9:54:10,abc201de,Sales(80%),Created,B026,Rahul Verma,B2,A,Dhanbad,William Morse,9545287057,C4,P4C4,PDCRD592,Denver,128131,7,7,834132.81,
205,144,Koyet,Gold,L3,Alma Johnson,9053206947,01/31/2019,9:54:10,abc201de,Sales(80%),Created,B026,Rahul Verma,B2,A,Dhanbad,William Morse,9545287057,C4,P5C4,PWPBR593,Wild Stone,130949,17,12,1958997.04,
206,150,Madhav Sales,Platinum,L3,George Bible,9346227049,07/24/2019,15:30:14,abc207de,Sales(63%),Created,B032,Intelligent Health,B2,A,Prayagraj,Kathleen Dennison,9546562563,C5,P2C5,ZFPSR667,Fastrack,29715,14,10,374409,
207,150,Madhav Sales,Platinum,L3,George Bible,9346227049,07/24/2019,15:30:14,abc207de,Sales(63%),Created,B032,Intelligent Health,B2,A,Prayagraj,Kathleen Dennison,9546562563,C5,P3C5,ZVPSR668,Velocity,122669,17,12,1835128.24,
208,150,Madhav Sales,Platinum,L3,George Bible,9346227049,07/24/2019,15:30:14,abc207de,Sales(63%),Created,B032,Intelligent Health,B2,A,Prayagraj,Kathleen Dennison,9546562563,C5,P4C5,ZVPSR669,Velocity,208050,18,12,3295512,
